stem,keep_frac,gtm_vs_gt_psnr_keep,unmasked_split,unmasked_psnr_full,unmasked_psnr_keep,unmasked_psnr_excl,native_prompt_split,native_prompt_psnr_full,native_prompt_psnr_keep,native_prompt_psnr_excl,masked_split,masked_psnr_full,masked_psnr_keep,masked_psnr_excl
DJI_0274,1.0,48.260658264160156,train,32.07421112060547,32.07421112060547,nan,train,32.39474868774414,32.39474868774414,nan,test,28.79830551147461,28.79830551147461,nan
DJI_0275,1.0,48.220359802246094,test,30.536922454833984,30.536922454833984,nan,test,30.31747817993164,30.31747817993164,nan,train,31.351816177368164,31.351816177368164,nan
DJI_0276,1.0,48.16771697998047,train,31.752016067504883,31.752016067504883,nan,train,31.846927642822266,31.846927642822266,nan,train,31.224496841430664,31.224496841430664,nan
DJI_0277,1.0,47.92478561401367,train,31.138038635253906,31.138038635253906,nan,train,31.664501190185547,31.664501190185547,nan,train,32.32345962524414,32.32345962524414,nan
DJI_0278,1.0,47.56003952026367,train,31.302703857421875,31.302703857421875,nan,train,32.189979553222656,32.189979553222656,nan,train,31.960832595825195,31.960832595825195,nan
DJI_0279,1.0,47.360565185546875,train,29.660598754882812,29.660598754882812,nan,train,30.882415771484375,30.882415771484375,nan,train,31.967714309692383,31.967714309692383,nan
DJI_0280,1.0,47.11163330078125,train,30.974599838256836,30.974599838256836,nan,train,31.750850677490234,31.750850677490234,nan,train,28.818058013916016,28.818058013916016,nan
DJI_0281,1.0,46.90042495727539,train,29.677631378173828,29.677631378173828,nan,train,30.64931869506836,30.64931869506836,nan,train,30.58214569091797,30.58214569091797,nan
DJI_0282,1.0,47.010650634765625,train,31.09445571899414,31.09445571899414,nan,train,32.1134033203125,32.1134033203125,nan,test,26.05161476135254,26.05161476135254,nan
DJI_0283,1.0,47.44266891479492,test,26.615734100341797,26.615734100341797,nan,test,26.702392578125,26.702392578125,nan,train,29.981630325317383,29.981630325317383,nan
DJI_0284,1.0,47.82281494140625,train,31.2601375579834,31.2601375579834,nan,train,31.50008201599121,31.50008201599121,nan,train,29.56505012512207,29.56505012512207,nan
DJI_0285,1.0,47.89892578125,train,30.046188354492188,30.046188354492188,nan,train,30.477903366088867,30.477903366088867,nan,train,27.753379821777344,27.753379821777344,nan
DJI_0286,1.0,47.698448181152344,train,26.32880210876465,26.32880210876465,nan,train,26.735008239746094,26.735008239746094,nan,train,25.749608993530273,25.749608993530273,nan
DJI_0287,1.0,47.50922393798828,train,28.33694076538086,28.33694076538086,nan,train,28.26813507080078,28.26813507080078,nan,train,27.750465393066406,27.750465393066406,nan
DJI_0288,1.0,47.54682159423828,train,27.908912658691406,27.908912658691406,nan,train,27.84763526916504,27.84763526916504,nan,train,28.576404571533203,28.576404571533203,nan
DJI_0289,1.0,47.531707763671875,train,28.651018142700195,28.651018142700195,nan,train,28.786802291870117,28.786802291870117,nan,train,29.187429428100586,29.187429428100586,nan
DJI_0290,1.0,47.466705322265625,train,28.559890747070312,28.559890747070312,nan,train,28.675554275512695,28.675554275512695,nan,test,27.765302658081055,27.765302658081055,nan
DJI_0291,1.0,47.48139953613281,test,26.746929168701172,26.746929168701172,nan,test,26.676620483398438,26.676620483398438,nan,train,29.17485809326172,29.17485809326172,nan
DJI_0292,1.0,47.62098693847656,train,27.436458587646484,27.436458587646484,nan,train,27.286819458007812,27.286819458007812,nan,train,28.915611267089844,28.915611267089844,nan
DJI_0293,1.0,47.43085861206055,train,27.729690551757812,27.729690551757812,nan,train,27.667827606201172,27.667827606201172,nan,train,29.655052185058594,29.655052185058594,nan
DJI_0294,1.0,47.390499114990234,train,29.074861526489258,29.074861526489258,nan,train,28.997817993164062,28.997817993164062,nan,train,30.429645538330078,30.429645538330078,nan
DJI_0295,1.0,47.354434967041016,train,29.71693229675293,29.71693229675293,nan,train,29.713117599487305,29.713117599487305,nan,train,31.210538864135742,31.210538864135742,nan
DJI_0296,1.0,47.19093322753906,train,29.591991424560547,29.591991424560547,nan,train,29.780784606933594,29.780784606933594,nan,train,30.161563873291016,30.161563873291016,nan
DJI_0297,1.0,47.09199523925781,train,27.457794189453125,27.457794189453125,nan,train,27.864015579223633,27.864015579223633,nan,train,29.306026458740234,29.306026458740234,nan
DJI_0298,1.0,47.1444091796875,train,27.54429817199707,27.54429817199707,nan,train,27.926849365234375,27.926849365234375,nan,test,28.47869110107422,28.47869110107422,nan
DJI_0299,1.0,47.214813232421875,test,25.927839279174805,25.927839279174805,nan,test,26.523056030273438,26.523056030273438,nan,train,28.984962463378906,28.984962463378906,nan
DJI_0300,1.0,47.301292419433594,train,27.946304321289062,27.946304321289062,nan,train,28.228025436401367,28.228025436401367,nan,train,29.401084899902344,29.401084899902344,nan
DJI_0301,1.0,47.47966384887695,train,26.854290008544922,26.854290008544922,nan,train,26.89496612548828,26.89496612548828,nan,train,26.726856231689453,26.726856231689453,nan
DJI_0302,1.0,47.212276458740234,train,25.337421417236328,25.337421417236328,nan,train,26.058551788330078,26.058551788330078,nan,train,27.35170555114746,27.35170555114746,nan
DJI_0303,1.0,47.06330108642578,train,26.117027282714844,26.117027282714844,nan,train,26.43922996520996,26.43922996520996,nan,train,25.73249626159668,25.73249626159668,nan
DJI_0304,1.0,47.00095748901367,train,24.906475067138672,24.906475067138672,nan,train,25.310354232788086,25.310354232788086,nan,train,27.287885665893555,27.287885665893555,nan
DJI_0305,1.0,46.94514846801758,train,28.140180587768555,28.140180587768555,nan,train,28.65644645690918,28.65644645690918,nan,train,29.656173706054688,29.656173706054688,nan
DJI_0306,1.0,46.81867599487305,train,29.111661911010742,29.111661911010742,nan,train,29.62197494506836,29.62197494506836,nan,test,28.98910140991211,28.98910140991211,nan
DJI_0307,1.0,46.76094436645508,test,27.195444107055664,27.195444107055664,nan,test,27.52117347717285,27.52117347717285,nan,train,32.04117202758789,32.04117202758789,nan
DJI_0308,1.0,46.8443603515625,train,30.646923065185547,30.646923065185547,nan,train,31.30617904663086,31.30617904663086,nan,train,31.245960235595703,31.245960235595703,nan
DJI_0309,1.0,46.71520233154297,train,30.016935348510742,30.016935348510742,nan,train,30.123268127441406,30.123268127441406,nan,train,31.011411666870117,31.011411666870117,nan
DJI_0310,1.0,46.592979431152344,train,29.25997543334961,29.25997543334961,nan,train,29.956768035888672,29.956768035888672,nan,train,29.383630752563477,29.383630752563477,nan
DJI_0311,1.0,46.691646575927734,train,27.88789939880371,27.88789939880371,nan,train,28.358945846557617,28.358945846557617,nan,train,29.994915008544922,29.994915008544922,nan
DJI_0312,1.0,46.81625747680664,train,28.496028900146484,28.496028900146484,nan,train,29.612972259521484,29.612972259521484,nan,train,29.057437896728516,29.057437896728516,nan
DJI_0313,1.0,46.8492546081543,train,28.991924285888672,28.991924285888672,nan,train,28.897903442382812,28.897903442382812,nan,train,27.623022079467773,27.623022079467773,nan
DJI_0314,1.0,46.69905090332031,train,28.120393753051758,28.120393753051758,nan,train,28.169343948364258,28.169343948364258,nan,test,25.50762367248535,25.50762367248535,nan
DJI_0315,1.0,46.565250396728516,test,25.66696548461914,25.66696548461914,nan,test,25.594486236572266,25.594486236572266,nan,train,29.499210357666016,29.499210357666016,nan
DJI_0316,1.0,46.52360534667969,train,29.11667251586914,29.11667251586914,nan,train,28.748126983642578,28.748126983642578,nan,train,30.767303466796875,30.767303466796875,nan
DJI_0317,1.0,46.48088073730469,train,30.724071502685547,30.724071502685547,nan,train,30.340578079223633,30.340578079223633,nan,train,29.993183135986328,29.993183135986328,nan
DJI_0318,1.0,46.55959701538086,train,30.31348991394043,30.31348991394043,nan,train,30.14041519165039,30.14041519165039,nan,train,29.90097427368164,29.90097427368164,nan
DJI_0319,1.0,46.90503692626953,train,29.8101806640625,29.8101806640625,nan,train,29.597553253173828,29.597553253173828,nan,train,29.88020133972168,29.88020133972168,nan
DJI_0320,1.0,47.081199645996094,train,30.697643280029297,30.697643280029297,nan,train,30.606822967529297,30.606822967529297,nan,train,29.535079956054688,29.535079956054688,nan
DJI_0321,1.0,47.12385177612305,train,26.739105224609375,26.739105224609375,nan,train,27.113439559936523,27.113439559936523,nan,train,26.173473358154297,26.173473358154297,nan
DJI_0322,1.0,47.73557662963867,train,26.696781158447266,26.696781158447266,nan,train,27.025646209716797,27.025646209716797,nan,test,25.816143035888672,25.816143035888672,nan
DJI_0323,1.0,48.05021667480469,test,25.33437728881836,25.33437728881836,nan,test,25.343894958496094,25.343894958496094,nan,train,26.886985778808594,26.886985778808594,nan
DJI_0324,1.0,48.17169952392578,train,28.676807403564453,28.676807403564453,nan,train,28.46523094177246,28.46523094177246,nan,train,30.710487365722656,30.710487365722656,nan
DJI_0325,1.0,48.2017707824707,train,32.394039154052734,32.394039154052734,nan,train,32.07107925415039,32.07107925415039,nan,train,31.889631271362305,31.889631271362305,nan
DJI_0326,1.0,48.31749725341797,train,32.252418518066406,32.252418518066406,nan,train,32.47133255004883,32.47133255004883,nan,train,31.320798873901367,31.320798873901367,nan
DJI_0327,1.0,47.938331604003906,train,31.07003402709961,31.07003402709961,nan,train,30.83623695373535,30.83623695373535,nan,train,31.250715255737305,31.250715255737305,nan
DJI_0328,1.0,47.706382751464844,train,31.11493682861328,31.11493682861328,nan,train,31.085426330566406,31.085426330566406,nan,train,31.9150390625,31.9150390625,nan
DJI_0329,1.0,47.508209228515625,train,30.816591262817383,30.816591262817383,nan,train,30.94721221923828,30.94721221923828,nan,train,31.61810302734375,31.61810302734375,nan
DJI_0330,1.0,47.38216018676758,train,30.344287872314453,30.344287872314453,nan,train,30.561176300048828,30.561176300048828,nan,test,30.564083099365234,30.564083099365234,nan
DJI_0331,1.0,47.2337532043457,test,28.889301300048828,28.889301300048828,nan,test,29.141056060791016,29.141056060791016,nan,train,32.34484100341797,32.34484100341797,nan
DJI_0332,1.0,47.1483039855957,train,31.939258575439453,31.939258575439453,nan,train,32.402915954589844,32.402915954589844,nan,train,31.87790298461914,31.87790298461914,nan
DJI_0333,1.0,47.116539001464844,train,30.779735565185547,30.779735565185547,nan,train,31.262636184692383,31.262636184692383,nan,train,32.31785583496094,32.31785583496094,nan
DJI_0334,1.0,47.01702880859375,train,30.79495620727539,30.79495620727539,nan,train,31.38116455078125,31.38116455078125,nan,train,31.333744049072266,31.333744049072266,nan
DJI_0335,1.0,46.974571228027344,train,30.442001342773438,30.442001342773438,nan,train,30.79773712158203,30.79773712158203,nan,train,31.19028091430664,31.19028091430664,nan
DJI_0336,1.0,47.18015670776367,train,31.614845275878906,31.614845275878906,nan,train,31.8199462890625,31.8199462890625,nan,train,31.01906967163086,31.01906967163086,nan
DJI_0337,1.0,47.16870880126953,train,33.63460159301758,33.63460159301758,nan,train,33.81459045410156,33.81459045410156,nan,train,31.651878356933594,31.651878356933594,nan
DJI_0338,1.0,47.1461296081543,train,33.110877990722656,33.110877990722656,nan,train,33.35250473022461,33.35250473022461,nan,test,30.841434478759766,30.841434478759766,nan
DJI_0339,1.0,47.20077896118164,test,30.725196838378906,30.725196838378906,nan,test,30.676937103271484,30.676937103271484,nan,train,30.903945922851562,30.903945922851562,nan
DJI_0340,1.0,47.51804733276367,train,31.045473098754883,31.045473098754883,nan,train,31.199443817138672,31.199443817138672,nan,train,30.304542541503906,30.304542541503906,nan
DJI_0341,1.0,47.70315170288086,train,31.60831069946289,31.60831069946289,nan,train,31.636064529418945,31.636064529418945,nan,train,30.849313735961914,30.849313735961914,nan
DJI_0342,1.0,47.83482360839844,train,31.531585693359375,31.531585693359375,nan,train,31.678157806396484,31.678157806396484,nan,train,30.613431930541992,30.613431930541992,nan
DJI_0343,1.0,47.9902458190918,train,31.73598289489746,31.73598289489746,nan,train,31.91468048095703,31.91468048095703,nan,train,31.354000091552734,31.354000091552734,nan
DJI_0344,1.0,48.032997131347656,train,30.903060913085938,30.903060913085938,nan,train,30.631591796875,30.631591796875,nan,train,30.35495948791504,30.35495948791504,nan
DJI_0345,1.0,48.126808166503906,train,30.607017517089844,30.607017517089844,nan,train,30.710166931152344,30.710166931152344,nan,train,29.868375778198242,29.868375778198242,nan
DJI_0346,1.0,48.2346305847168,train,33.291908264160156,33.291908264160156,nan,train,33.126129150390625,33.126129150390625,nan,test,28.798748016357422,28.798748016357422,nan
DJI_0347,1.0,47.966209411621094,test,27.3422794342041,27.3422794342041,nan,test,24.9882869720459,24.9882869720459,nan,train,27.519990921020508,27.519990921020508,nan
DJI_0348,1.0,47.93029022216797,train,28.739530563354492,28.739530563354492,nan,train,28.462203979492188,28.462203979492188,nan,train,28.188304901123047,28.188304901123047,nan
DJI_0349,1.0,48.16520690917969,train,28.692113876342773,28.692113876342773,nan,train,28.959169387817383,28.959169387817383,nan,train,25.467092514038086,25.467092514038086,nan
DJI_0350,1.0,48.302459716796875,train,28.92498207092285,28.92498207092285,nan,train,29.493701934814453,29.493701934814453,nan,train,26.023162841796875,26.023162841796875,nan
DJI_0351,1.0,48.0262451171875,train,27.596050262451172,27.596050262451172,nan,train,28.332942962646484,28.332942962646484,nan,train,27.0653076171875,27.0653076171875,nan
DJI_0352,1.0,47.226966857910156,train,26.163711547851562,26.163711547851562,nan,train,25.873985290527344,25.873985290527344,nan,train,27.593591690063477,27.593591690063477,nan
DJI_0353,1.0,47.17550277709961,train,28.844940185546875,28.844940185546875,nan,train,29.089982986450195,29.089982986450195,nan,train,28.53622817993164,28.53622817993164,nan
DJI_0354,1.0,47.20382308959961,train,28.78818702697754,28.78818702697754,nan,train,29.20492935180664,29.20492935180664,nan,test,28.576873779296875,28.576873779296875,nan
DJI_0355,1.0,47.29048156738281,test,27.306869506835938,27.306869506835938,nan,test,27.687114715576172,27.687114715576172,nan,train,29.709716796875,29.709716796875,nan
DJI_0356,1.0,48.11293029785156,train,28.078536987304688,28.078536987304688,nan,train,28.470561981201172,28.470561981201172,nan,train,29.262203216552734,29.262203216552734,nan
DJI_0357,1.0,48.412689208984375,train,29.736289978027344,29.736289978027344,nan,train,29.26142120361328,29.26142120361328,nan,train,30.529985427856445,30.529985427856445,nan
DJI_0358,1.0,48.531585693359375,train,30.12866973876953,30.12866973876953,nan,train,29.651992797851562,29.651992797851562,nan,train,29.297927856445312,29.297927856445312,nan
DJI_0359,1.0,48.400577545166016,train,28.50864601135254,28.50864601135254,nan,train,29.00907325744629,29.00907325744629,nan,train,31.91683578491211,31.91683578491211,nan
DJI_0360,1.0,48.281864166259766,train,29.79486656188965,29.79486656188965,nan,train,30.045761108398438,30.045761108398438,nan,train,30.577083587646484,30.577083587646484,nan
DJI_0361,1.0,48.52852249145508,train,29.770832061767578,29.770832061767578,nan,train,30.049285888671875,30.049285888671875,nan,train,29.673736572265625,29.673736572265625,nan
DJI_0362,1.0,48.8974609375,train,29.953372955322266,29.953372955322266,nan,train,29.686620712280273,29.686620712280273,nan,test,25.78203010559082,25.78203010559082,nan
DJI_0363,1.0,49.99826431274414,test,25.354984283447266,25.354984283447266,nan,test,24.966249465942383,24.966249465942383,nan,train,28.802738189697266,28.802738189697266,nan
DJI_0364,1.0,50.69557189941406,train,27.777652740478516,27.777652740478516,nan,train,27.43801498413086,27.43801498413086,nan,train,30.8559513092041,30.8559513092041,nan
DJI_0365,1.0,51.17449951171875,train,31.523447036743164,31.523447036743164,nan,train,31.531389236450195,31.531389236450195,nan,train,28.701677322387695,28.701677322387695,nan
DJI_0366,1.0,51.393760681152344,train,33.307159423828125,33.307159423828125,nan,train,31.738750457763672,31.738750457763672,nan,train,34.215362548828125,34.215362548828125,nan
DJI_0367,1.0,51.42314147949219,train,34.12411117553711,34.12411117553711,nan,train,33.59446716308594,33.59446716308594,nan,train,33.86574172973633,33.86574172973633,nan
DJI_0368,1.0,50.471134185791016,train,31.6724853515625,31.6724853515625,nan,train,31.667682647705078,31.667682647705078,nan,train,30.263044357299805,30.263044357299805,nan
DJI_0369,1.0,50.9223747253418,train,32.99038314819336,32.99038314819336,nan,train,33.534820556640625,33.534820556640625,nan,train,32.287479400634766,32.287479400634766,nan
DJI_0370,1.0,51.18580627441406,train,33.345497131347656,33.345497131347656,nan,train,33.78850555419922,33.78850555419922,nan,test,32.194091796875,32.194091796875,nan
DJI_0371,1.0,51.27014923095703,test,32.235103607177734,32.235103607177734,nan,test,32.727352142333984,32.727352142333984,nan,train,32.04324722290039,32.04324722290039,nan
DJI_0372,1.0,51.16144561767578,train,34.44803237915039,34.44803237915039,nan,train,34.13998794555664,34.13998794555664,nan,train,30.106201171875,30.106201171875,nan
DJI_0373,1.0,50.72948455810547,train,31.507400512695312,31.507400512695312,nan,train,31.966859817504883,31.966859817504883,nan,train,28.563026428222656,28.563026428222656,nan
DJI_0374,1.0,50.350284576416016,train,29.88522720336914,29.88522720336914,nan,train,30.651966094970703,30.651966094970703,nan,train,31.439632415771484,31.439632415771484,nan
DJI_0375,1.0,49.51970672607422,train,30.64033317565918,30.64033317565918,nan,train,29.333436965942383,29.333436965942383,nan,train,31.600505828857422,31.600505828857422,nan
DJI_0376,1.0,49.17934799194336,train,30.319089889526367,30.319089889526367,nan,train,30.620038986206055,30.620038986206055,nan,train,30.690719604492188,30.690719604492188,nan
DJI_0377,1.0,49.1778564453125,train,30.04949188232422,30.04949188232422,nan,train,30.329917907714844,30.329917907714844,nan,train,29.546630859375,29.546630859375,nan
DJI_0378,1.0,49.412200927734375,train,29.0471248626709,29.0471248626709,nan,train,30.787010192871094,30.787010192871094,nan,test,22.297378540039062,22.297378540039062,nan
DJI_0379,1.0,50.317691802978516,test,23.390905380249023,23.390905380249023,nan,test,23.57659149169922,23.57659149169922,nan,train,31.90401268005371,31.90401268005371,nan
DJI_0380,1.0,50.0316276550293,train,33.493595123291016,33.493595123291016,nan,train,33.84468460083008,33.84468460083008,nan,train,33.01240921020508,33.01240921020508,nan
DJI_0381,1.0,50.073848724365234,train,33.819557189941406,33.819557189941406,nan,train,33.983314514160156,33.983314514160156,nan,train,33.127838134765625,33.127838134765625,nan
DJI_0382,1.0,50.108673095703125,train,33.479835510253906,33.479835510253906,nan,train,33.56376266479492,33.56376266479492,nan,train,33.538124084472656,33.538124084472656,nan
DJI_0383,1.0,49.98728942871094,train,32.081180572509766,32.081180572509766,nan,train,32.366268157958984,32.366268157958984,nan,train,29.193723678588867,29.193723678588867,nan
DJI_0384,1.0,50.70318603515625,train,31.7279052734375,31.7279052734375,nan,train,32.29230499267578,32.29230499267578,nan,train,30.790719985961914,30.790719985961914,nan
DJI_0385,1.0,50.70949935913086,train,31.98442840576172,31.98442840576172,nan,train,32.29251480102539,32.29251480102539,nan,train,31.018564224243164,31.018564224243164,nan
DJI_0386,1.0,50.637454986572266,train,31.02166175842285,31.02166175842285,nan,train,30.909069061279297,30.909069061279297,nan,test,28.103464126586914,28.103464126586914,nan
DJI_0387,1.0,50.94303512573242,test,27.314462661743164,27.314462661743164,nan,test,28.582637786865234,28.582637786865234,nan,train,32.06216049194336,32.06216049194336,nan
DJI_0388,1.0,50.642093658447266,train,31.315353393554688,31.315353393554688,nan,train,32.53195571899414,32.53195571899414,nan,train,30.564502716064453,30.564502716064453,nan
DJI_0389,1.0,50.64607620239258,train,31.003694534301758,31.003694534301758,nan,train,31.0843448638916,31.0843448638916,nan,train,30.63478660583496,30.63478660583496,nan
DJI_0390,1.0,50.80778503417969,train,33.30022430419922,33.30022430419922,nan,train,33.39688491821289,33.39688491821289,nan,train,32.723411560058594,32.723411560058594,nan
DJI_0391,1.0,50.81670379638672,train,30.929821014404297,30.929821014404297,nan,train,31.339054107666016,31.339054107666016,nan,train,31.02353858947754,31.02353858947754,nan
DJI_0392,1.0,50.67869567871094,train,31.514938354492188,31.514938354492188,nan,train,31.574527740478516,31.574527740478516,nan,train,31.6423397064209,31.6423397064209,nan
DJI_0393,1.0,50.792240142822266,train,32.229034423828125,32.229034423828125,nan,train,32.69292449951172,32.69292449951172,nan,train,31.396081924438477,31.396081924438477,nan
DJI_0394,1.0,50.83983612060547,train,32.211761474609375,32.211761474609375,nan,train,32.447566986083984,32.447566986083984,nan,test,27.997222900390625,27.997222900390625,nan
DJI_0395,1.0,51.18340301513672,test,26.926189422607422,26.926189422607422,nan,test,26.7587947845459,26.7587947845459,nan,train,31.362167358398438,31.362167358398438,nan
DJI_0396,1.0,51.5772705078125,train,32.6771240234375,32.6771240234375,nan,train,32.81590270996094,32.81590270996094,nan,train,32.73366928100586,32.73366928100586,nan
DJI_0397,1.0,51.437957763671875,train,33.39454650878906,33.39454650878906,nan,train,33.37076950073242,33.37076950073242,nan,train,31.488300323486328,31.488300323486328,nan
DJI_0398,1.0,51.282352447509766,train,30.77019500732422,30.77019500732422,nan,train,31.09877586364746,31.09877586364746,nan,train,30.69289207458496,30.69289207458496,nan
DJI_0399,1.0,51.46595764160156,train,33.33161544799805,33.33161544799805,nan,train,33.42367935180664,33.42367935180664,nan,train,32.01847457885742,32.01847457885742,nan
DJI_0400,1.0,51.58454895019531,train,33.8109130859375,33.8109130859375,nan,train,33.96846389770508,33.96846389770508,nan,train,32.325469970703125,32.325469970703125,nan
DJI_0401,1.0,51.64390182495117,train,33.74481964111328,33.74481964111328,nan,train,33.52106475830078,33.52106475830078,nan,train,33.215965270996094,33.215965270996094,nan
DJI_0402,1.0,51.365989685058594,train,32.61018371582031,32.61018371582031,nan,train,32.614749908447266,32.614749908447266,nan,test,29.02400779724121,29.02400779724121,nan
DJI_0403,1.0,50.19999694824219,test,24.584877014160156,24.584877014160156,nan,test,24.700536727905273,24.700536727905273,nan,train,31.01327133178711,31.01327133178711,nan
DJI_0404,1.0,50.36865234375,train,30.156219482421875,30.156219482421875,nan,train,30.234548568725586,30.234548568725586,nan,train,30.757434844970703,30.757434844970703,nan
DJI_0405,1.0,50.31383514404297,train,29.866086959838867,29.866086959838867,nan,train,29.895977020263672,29.895977020263672,nan,train,31.254531860351562,31.254531860351562,nan
DJI_0406,1.0,51.19486999511719,train,32.83628845214844,32.83628845214844,nan,train,33.1385498046875,33.1385498046875,nan,train,33.05449676513672,33.05449676513672,nan
DJI_0407,1.0,51.498565673828125,train,33.45188522338867,33.45188522338867,nan,train,33.674198150634766,33.674198150634766,nan,train,31.88389015197754,31.88389015197754,nan
DJI_0408,1.0,51.781333923339844,train,31.327678680419922,31.327678680419922,nan,train,31.23556900024414,31.23556900024414,nan,train,34.391197204589844,34.391197204589844,nan
DJI_0409,1.0,51.7914924621582,train,32.462928771972656,32.462928771972656,nan,train,32.723087310791016,32.723087310791016,nan,train,33.02655792236328,33.02655792236328,nan
DJI_0410,1.0,51.296173095703125,train,32.625823974609375,32.625823974609375,nan,train,32.62252426147461,32.62252426147461,nan,test,26.444503784179688,26.444503784179688,nan
DJI_0411,1.0,51.416648864746094,test,27.600292205810547,27.600292205810547,nan,test,27.341262817382812,27.341262817382812,nan,train,32.20426940917969,32.20426940917969,nan
DJI_0412,1.0,51.78718948364258,train,31.997804641723633,31.997804641723633,nan,train,31.991722106933594,31.991722106933594,nan,train,32.90535354614258,32.90535354614258,nan
DJI_0413,1.0,51.86949157714844,train,32.4781379699707,32.4781379699707,nan,train,32.648406982421875,32.648406982421875,nan,train,31.513919830322266,31.513919830322266,nan
DJI_0414,1.0,51.39591979980469,train,31.840991973876953,31.840991973876953,nan,train,31.80706024169922,31.80706024169922,nan,train,29.237640380859375,29.237640380859375,nan
DJI_0415,1.0,51.10051727294922,train,31.279680252075195,31.279680252075195,nan,train,31.233409881591797,31.233409881591797,nan,train,31.072677612304688,31.072677612304688,nan
DJI_0416,1.0,50.76210403442383,train,31.296873092651367,31.296873092651367,nan,train,31.04474639892578,31.04474639892578,nan,train,30.367429733276367,30.367429733276367,nan
DJI_0417,1.0,50.6553840637207,train,30.197681427001953,30.197681427001953,nan,train,29.245548248291016,29.245548248291016,nan,train,29.1933650970459,29.1933650970459,nan
DJI_0418,1.0,49.321651458740234,train,25.364078521728516,25.364078521728516,nan,train,25.57817840576172,25.57817840576172,nan,test,20.466642379760742,20.466642379760742,nan
DJI_0419,1.0,48.18008041381836,test,20.414297103881836,20.414297103881836,nan,test,20.222591400146484,20.222591400146484,nan,train,27.967796325683594,27.967796325683594,nan
DJI_0420,1.0,47.65656280517578,train,27.174251556396484,27.174251556396484,nan,train,26.90709686279297,26.90709686279297,nan,train,28.06736183166504,28.06736183166504,nan
DJI_0421,1.0,47.512786865234375,train,27.238525390625,27.238525390625,nan,train,26.956493377685547,26.956493377685547,nan,train,25.23096466064453,25.23096466064453,nan
DJI_0422,1.0,47.568172454833984,train,24.504053115844727,24.504053115844727,nan,train,24.354869842529297,24.354869842529297,nan,train,25.79939079284668,25.79939079284668,nan
DJI_0423,1.0,47.5499382019043,train,25.890289306640625,25.890289306640625,nan,train,26.035198211669922,26.035198211669922,nan,train,26.411582946777344,26.411582946777344,nan
DJI_0424,1.0,48.1926383972168,train,27.156618118286133,27.156618118286133,nan,train,26.983531951904297,26.983531951904297,nan,train,28.085309982299805,28.085309982299805,nan
DJI_0425,1.0,49.156917572021484,train,29.28766441345215,29.28766441345215,nan,train,28.595733642578125,28.595733642578125,nan,train,31.111574172973633,31.111574172973633,nan
DJI_0426,1.0,49.73888397216797,train,31.994945526123047,31.994945526123047,nan,train,31.462108612060547,31.462108612060547,nan,test,24.495777130126953,24.495777130126953,nan
DJI_0427,1.0,49.752479553222656,test,24.470956802368164,24.470956802368164,nan,test,24.505813598632812,24.505813598632812,nan,train,31.78156089782715,31.78156089782715,nan
DJI_0428,1.0,49.23457717895508,train,31.66611099243164,31.66611099243164,nan,train,32.000831604003906,32.000831604003906,nan,train,30.26658821105957,30.26658821105957,nan
DJI_0429,1.0,49.38538360595703,train,29.793468475341797,29.793468475341797,nan,train,30.629344940185547,30.629344940185547,nan,train,32.29833984375,32.29833984375,nan
DJI_0430,1.0,49.32324981689453,train,31.46176528930664,31.46176528930664,nan,train,32.09796905517578,32.09796905517578,nan,train,31.1127872467041,31.1127872467041,nan
DJI_0431,1.0,49.178428649902344,train,28.531768798828125,28.531768798828125,nan,train,29.051721572875977,29.051721572875977,nan,train,29.449012756347656,29.449012756347656,nan
DJI_0432,1.0,49.183815002441406,train,28.77708625793457,28.77708625793457,nan,train,29.10454559326172,29.10454559326172,nan,train,27.43939208984375,27.43939208984375,nan
DJI_0433,1.0,49.56571578979492,train,27.86015510559082,27.86015510559082,nan,train,27.910579681396484,27.910579681396484,nan,train,29.754161834716797,29.754161834716797,nan
DJI_0434,1.0,50.209205627441406,train,32.24411392211914,32.24411392211914,nan,train,32.3045768737793,32.3045768737793,nan,test,26.916105270385742,26.916105270385742,nan
DJI_0435,1.0,50.250431060791016,test,29.28675079345703,29.28675079345703,nan,test,28.117189407348633,28.117189407348633,nan,train,31.9663028717041,31.9663028717041,nan
DJI_0436,1.0,50.35276794433594,train,31.670825958251953,31.670825958251953,nan,train,31.805932998657227,31.805932998657227,nan,train,31.24151039123535,31.24151039123535,nan
DJI_0437,1.0,50.1194953918457,train,30.442724227905273,30.442724227905273,nan,train,30.256237030029297,30.256237030029297,nan,train,29.977550506591797,29.977550506591797,nan
DJI_0438,1.0,49.773841857910156,train,29.97356414794922,29.97356414794922,nan,train,29.46027946472168,29.46027946472168,nan,train,29.892322540283203,29.892322540283203,nan
DJI_0439,1.0,49.02564239501953,train,30.813114166259766,30.813114166259766,nan,train,29.834033966064453,29.834033966064453,nan,train,29.057270050048828,29.057270050048828,nan
DJI_0440,1.0,48.68914794921875,train,27.05716323852539,27.05716323852539,nan,train,28.709680557250977,28.709680557250977,nan,train,28.144113540649414,28.144113540649414,nan
DJI_0441,1.0,48.80567169189453,train,29.275991439819336,29.275991439819336,nan,train,28.94199562072754,28.94199562072754,nan,train,27.16112518310547,27.16112518310547,nan
DJI_0442,1.0,49.353302001953125,train,28.899133682250977,28.899133682250977,nan,train,28.9144344329834,28.9144344329834,nan,test,20.523773193359375,20.523773193359375,nan
